GROUP,DB_ID,FIELD_NO,PROJECT,CRUISE_ID,CONTACT,AREA,LATITUDE,LONGITUDE,DEPTH_M,T_DEPTH,B_DEPTH,DEVICE,MONTH_COLL,DAY_COLL,YEAR_COLL,MONTH_ANAL,DAY_ANAL,YEAR_ANAL,WEIGHT,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,CLASSIFICA,MEDIAN,MEAN,STDEV,SKEWNESS,KURTOSIS,MODE1CLASS,MODE1FREQ,MODE2CLASS,MODE2FREQ,MODE3CLASS,MODE3FREQ,NMODES,PHIm5,PHIm4,PHIm3,PHIm2,PHIm1,PHI_0,PHI_1,PHI_2,PHI_3,PHI_4,PHI_5,PHI_6,PHI_7,PHI_8,PHI_9,PHI_10,PHI_11,ANALYST,ANAL_COMM,LITHOLOGY,COMMENTS
3,AZ776,104,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6963983,-70.51454,44.4,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ777,105,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6876183,-70.5301283,60,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ778,106,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6814367,-70.5387767,72.6,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ507,107,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.688675,-70.551515,63,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,38.2279,0,64.64,26.8,8.56,SILTY SAND,3.74,4.58,1.96,0.59,0.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.39,0.98,7.75,55.43,5.53,5.06,9.28,6.93,4.72,2.6,1.24,KMCMULLEN, , , 
3,AZ779,108,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.680365,-70.55264,56.6,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ780,109,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6795183,-70.5600433,39.9,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ508,110,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6844633,-70.5657967,43.3,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,40.0506,0,89.29,7.72,2.97,SAND,3.54,3.82,1.21,1.68,11.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.07,0.27,0.47,2.67,85.81,1.79,1.75,2.08,2.1,1.6,0.92,0.45,KMCMULLEN, , , 
3,AZ781,111,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6847317,-70.5747733,38.9,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ509,112,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6857183,-70.586025,32.5,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,44.5965,0,84.29,12.06,3.65,SAND,3.57,3.9,1.32,1.48,8.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.03,0.21,0.33,4.67,79.05,4.91,2.73,2.03,2.39,1.92,1.16,0.57,KMCMULLEN, , , 
3,AZ510,113,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7037467,-70.5847333,47.7,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,39.5854,0,79.77,15.16,5.07,SAND,3.31,3.8,1.75,0.92,2.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.06,0.27,0.77,35.81,42.86,2.99,3.47,4.87,3.83,2.86,1.51,0.7,KMCMULLEN, , , 
3,AZ511,114,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7087583,-70.575885,60.9,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,35.7907,0,61.93,29.55,8.52,SILTY SAND,3.72,4.55,2.04,0.5,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.42,0.99,17.25,43.18,6.07,5.32,10.91,7.25,4.84,2.52,1.16,KMCMULLEN, , , 
3,AZ782,115,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7142883,-70.54895,80.5,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,MUD,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,MUD-VISUAL OBSERVATION; SAMPLER CAUGHT IN NET-NO GRAB
3,AZ512,116,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7296367,-70.6022433,63.1,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,30.8376,0,71.04,21.13,7.84,SILTY SAND,3.62,4.35,1.97,0.65,0.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.11,0.51,1.34,13.91,55.17,3.39,3.09,8.15,6.5,4.27,2.44,1.13,KMCMULLEN, , , 
3,AZ513,117,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7042233,-70.6045833,37.1,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,44.1353,0,95.38,3.57,1.04,SAND,3.27,3.3,0.93,1.78,19.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.24,0.78,32.12,62.15,0.99,0.74,0.89,0.95,0.61,0.3,0.13,KMCMULLEN, , , 
3,AZ783,118,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6912533,-70.612475,23.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ514,119,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.702035,-70.6223167,33.8,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,39.6112,0,91.36,6.34,2.28,SAND,3.41,3.56,1.19,1.56,11.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.1,0.18,0.86,20.4,69.82,1.34,1.38,2.07,1.55,1.22,0.71,0.35,KMCMULLEN, , , 
3,AZ515,120,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7194583,-70.6328983,38.6,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,48.6733,0.21,98.12,1.04,0.62,SAND,2.37,2.34,0.92,1.45,23.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.21,0.93,2.83,22.02,65.27,7.07,0.22,0.22,0.28,0.32,0.31,0.21,0.1,KMCMULLEN, , , 
3,AZ516,121,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7370917,-70.6393783,45.5,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,39.2899,5.7,87.65,4.5,2.14,SAND,2.52,2.47,1.97,-0.17,5.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,5.7,0,0,0.21,0.77,10,64.56,12.11,0.77,0.71,1.63,1.39,1.17,0.65,0.32,KMCMULLEN, , , 
3,AZ517,122,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7302567,-70.6716883,34.7,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,53.0322,0,98.53,1.04,0.43,SAND,2.42,2.42,0.81,1.64,25.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.14,2.15,20.59,64.42,11.23,0.27,0.26,0.27,0.24,0.22,0.14,0.07,KMCMULLEN, , , 
3,AZ518,123,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7270833,-70.67043,34.5,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,41.1749,0,98.32,1.33,0.34,SAND,2.39,2.39,0.82,1.34,20.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.23,2.5,23.65,60.39,11.55,0.5,0.31,0.29,0.23,0.18,0.11,0.05,KMCMULLEN, , , 
3,AZ519,124,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7244583,-70.669105,34.3,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,44.8306,0.03,98.83,0.73,0.4,SAND,2.48,2.5,0.76,1.77,30.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.03,0.1,1.33,15.87,67.66,13.87,0.15,0.15,0.2,0.23,0.2,0.13,0.07,KMCMULLEN, , , 
3,AZ784,125,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7253275,-70.6635383,33.1,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ520,126,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7126667,-70.6607,32.9,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,46.4089,0,95.57,3.46,0.97,SAND,2.35,2.45,1.17,1.39,12.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.25,3.58,28.31,50.91,12.52,0.86,0.94,0.93,0.73,0.54,0.3,0.13,KMCMULLEN, , , 
3,AZ521,127,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6967567,-70.66808,22.7,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,51.1026,0,97.01,2.02,0.96,SAND,3.37,3.36,0.81,2.13,29.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.02,0.13,1.71,20.45,74.7,0.42,0.47,0.52,0.61,0.5,0.31,0.15,KMCMULLEN, , , 
3,AZ522,128,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.695825,-70.6951767,18.6,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,45.7468,0,94.03,4.51,1.45,SAND,3.45,3.54,0.92,2.14,23.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.07,0.09,0.25,13.72,79.9,1.51,0.99,0.99,1.02,0.78,0.45,0.22,KMCMULLEN, , , 
3,AZ523,129,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6966083,-70.7122267,14.1,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,53.2877,0,95.83,3.39,0.78,SAND,3.36,3.33,0.84,1.58,22.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.07,0.21,3.53,20.36,71.66,1.28,0.93,0.66,0.52,0.41,0.25,0.12,KMCMULLEN, , , 
3,AZ524,130,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.704865,-70.6976267,23.6,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,51.826,0.16,99.47,0.29,0.08,SAND,1.3,1.26,0.71,0.91,19.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.16,2.96,29.2,58.14,8.4,0.77,0.11,0.07,0.06,0.05,0.04,0.02,0.02,KMCMULLEN, , , 
3,AZ785,131,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.727165,-70.7056883,24.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ525,132,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7343133,-70.7190167,26.9,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,49.1304,0,99.64,0.24,0.12,SAND,1.26,1.21,0.62,1.89,45.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1.3,32.65,61.82,3.61,0.26,0.06,0.05,0.05,0.08,0.06,0.04,0.02,KMCMULLEN, , , 
3,AZ526,133,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7252933,-70.72673,22.1,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,45.7576,0.04,91.99,6.35,1.61,SAND,3.17,3.27,1.19,1.33,10.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.04,0.11,0.57,4.27,36.28,50.76,2.01,1.67,1.41,1.26,0.84,0.52,0.25,KMCMULLEN, , , 
3,AZ786,134,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7171717,-70.7406517,12.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,23,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ527,135,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7430833,-70.7506717,20.3,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,49.2816,0,97.71,1.86,0.43,SAND,2.45,2.5,0.99,0.93,10.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,1.96,31.83,36.14,27.69,0.86,0.37,0.36,0.27,0.22,0.14,0.07,KMCMULLEN, , , 
3,AZ528,136,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7420883,-70.7382583,23.6,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,213.23,74.13,24.85,0.84,0.18,GRAVEL,-1.6,-1.39,1.39,1.28,12.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,4.44,29.58,40.11,13.76,7.16,2.81,0.84,0.28,0.2,0.19,0.26,0.19,0.11,0.05,0.02,KMCMULLEN, , , 
3,AZ529,137,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.76338,-70.73282,26.4,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,51.3944,11.2,88.17,0.45,0.17,GRAVELLY SEDIMENT,0.09,0.44,1.41,0.48,2.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.21,9.99,37.23,17.95,16.49,14.74,1.76,0.12,0.1,0.11,0.12,0.09,0.05,0.03,KMCMULLEN, , , 
3,AZ530,138,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7643733,-70.7382933,27.3,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,51.2485,0,99.42,0.45,0.13,SAND,1.94,1.98,0.7,1.08,19.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.14,5.37,47.28,42.94,3.69,0.17,0.1,0.1,0.08,0.07,0.04,0.02,KMCMULLEN, , , 
3,AZ531,139,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.795695,-70.7427983,29.6,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,50.2069,0.03,99.53,0.31,0.12,SAND,2.02,2.02,0.61,1.3,28.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.03,0.07,2.72,46.21,48.6,1.93,0.12,0.06,0.06,0.07,0.06,0.04,0.02,KMCMULLEN, , , 
3,AZ532,140,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.8144067,-70.7517083,24.8,0,2,InterOcean SEABOSS (Osprey Config),8,23,2012,11,28,2012,43.7409,2.86,96.87,0.19,0.08,SAND,0.12,0.15,0.74,1.36,26.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,2.86,41.54,45.49,9.54,0.28,0.02,0.04,0.05,0.05,0.05,0.04,0.02,0.02,KMCMULLEN, , , 
3,AZ533,141,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.8152783,-70.7548017,23.9,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,49.4061,0,99.69,0.2,0.11,SAND,0.96,1.01,0.59,2.35,55.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.64,51.52,45.68,1.81,0.04,0.04,0.05,0.05,0.06,0.05,0.04,0.02,KMCMULLEN, , , 
3,AZ787,142,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.81607,-70.7607667,23.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,24,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ534,143,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.8054,-70.767025,24.1,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,47.9113,0,97.91,1.66,0.43,SAND,1.93,2.03,0.87,2,25.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.02,3.46,50.09,42.56,1.78,0.41,0.42,0.46,0.37,0.25,0.13,0.05,KMCMULLEN, , , 
3,AZ535,144,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7975717,-70.7682733,24.8,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,51.3315,0.1,99.26,0.42,0.22,SAND,0.44,0.53,0.94,1.55,21.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.1,28.19,49.41,16.93,4.45,0.28,0.07,0.07,0.12,0.16,0.12,0.07,0.03,KMCMULLEN, , , 
3,AZ536,145,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7889933,-70.7735567,21.9,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,30.4445,0.26,66.65,27.03,6.06,SILTY SAND,3.47,4.01,2.16,0.4,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.26,0.22,2.42,11.93,19.93,32.15,5.46,5.17,10.47,5.93,3.65,1.71,0.7,KMCMULLEN, , , 
3,AZ537,146,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.785335,-70.772305,21.4,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,44.4423,1.38,97.66,0.8,0.16,SAND,0.27,0.3,0.89,1.92,28.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1.38,34.56,52.38,9.56,0.88,0.28,0.22,0.23,0.21,0.14,0.09,0.05,0.02,KMCMULLEN, , , 
3,AZ788,147,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7971833,-70.7883317,15.4,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,24,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ538,148,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.8198133,-70.7866433,18,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,48.2992,0.06,95.48,3.79,0.67,SAND,0.59,0.92,1.41,1.63,12.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.06,11.07,65.95,12.95,2.05,3.46,1.08,1.03,1.05,0.63,0.39,0.2,0.08,KMCMULLEN, , , 
3,AZ539,149,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.830205,-70.78714,21.3,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,20.7906,0,12.94,67.8,19.26,CLAYEY SILT,6.49,6.37,1.93,-0.2,0.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.22,0.48,1.7,2.7,7.84,8.05,16.39,25.99,17.37,11.32,5.44,2.5,KMCMULLEN, , , 
3,AZ540,150,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.8385583,-70.7836567,23.8,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,44.9871,0,99.5,0.37,0.13,SAND,0.74,0.84,0.69,2.12,40.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,5.05,60.64,31.54,2.15,0.12,0.09,0.09,0.11,0.08,0.07,0.04,0.02,KMCMULLEN, , , 
3,AZ789,151,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.8732467,-70.7528233,24.9,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,24,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ541,152,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.873395,-70.7409917,35.3,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,204.68,53.15,46.27,0.37,0.19,GRAVEL,-1.14,-1.17,1.76,0.27,2.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,5.81,10.23,14.76,22.35,22.02,14.73,8.44,0.98,0.1,0.06,0.06,0.13,0.12,0.1,0.06,0.03,KMCMULLEN, , , 
3,AZ542,153,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.8732567,-70.7286033,38.5,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,39.5284,1.2,94.81,2.27,1.7,SAND,2.36,2.41,1.35,1.21,11.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1.2,1.24,2.8,24.41,56.92,9.44,0.25,0.3,0.72,1,0.89,0.54,0.27,KMCMULLEN, , , 
3,AZ543,154,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.86445,-70.7409217,34.8,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,44.9838,0,99.25,0.47,0.28,SAND,1.68,1.77,0.76,1.9,32.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.37,8.33,60.5,28.15,1.9,0.08,0.08,0.13,0.18,0.14,0.09,0.05,KMCMULLEN, , , 
3,AZ544,155,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.819745,-70.741875,31.6,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,177.78,8.83,90.91,0.18,0.08,SAND,0.37,0.25,1.07,-0.18,8.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2.51,1.29,5.03,22.13,51.12,16.29,1.33,0.04,0.04,0.03,0.06,0.05,0.04,0.02,0.02,KMCMULLEN, , , 
3,AZ545,156,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7296417,-70.7425417,18.1,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,39.502,0,96.27,3.2,0.54,SAND,2.78,2.8,1.02,0.92,9.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.12,1.48,18.02,38.98,37.67,1.24,0.83,0.69,0.44,0.3,0.16,0.08,KMCMULLEN, , , 
3,AZ546,157,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7109233,-70.6821683,28,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,40.3164,0.32,98.82,0.67,0.19,SAND,1.65,1.69,0.88,0.8,14.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.32,2.74,12.22,53.65,27.5,2.71,0.23,0.16,0.16,0.12,0.1,0.06,0.03,KMCMULLEN, , , 
